engine_id,cycle,temp_degradation,pressure_degradation,pressure_ratio,fan_speed,RUL,health_status
91,127,643.56,1430.48,551.63,48.27,8,Critical
91,128,643.7,1427.58,551.05,48.21,7,Critical
91,129,643.49,1427.05,551.57,48.01,6,Critical
91,130,643.42,1420.74,551.17,48.17,5,Critical
91,131,642.98,1427.11,552.08,48.24,4,Critical
91,132,643.91,1428.41,550.52,48.02,3,Critical
91,133,644.22,1426.55,550.6,48.07,2,Critical
91,134,643.7,1430.92,551.13,48.2,1,Critical
91,135,644.04,1432.29,550.69,48.31,0,Critical
93,1,642.51,1402.95,554.54,47.13,154,Normal
93,2,642.06,1394.46,553.95,47.04,153,Normal
93,3,641.88,1388.81,554.1,47.42,152,Normal
93,4,641.64,1395.56,554.0,47.11,151,Normal
93,5,642.66,1394.77,554.81,47.19,150,Normal
93,6,642.15,1398.23,553.91,47.53,149,Normal
93,7,642.17,1398.81,553.88,47.25,148,Normal
93,8,641.94,1399.59,554.3,47.43,147,Normal
93,9,642.07,1404.51,554.58,47.24,146,Normal
93,10,642.0,1398.88,554.22,47.34,145,Normal
93,11,642.13,1397.07,554.43,47.32,144,Normal
93,12,641.88,1395.74,554.54,47.2,143,Normal
93,13,642.09,1395.74,554.58,47.27,142,Normal
93,14,642.55,1407.54,554.7,47.35,141,Normal
93,15,641.74,1397.78,554.8,47.2,140,Normal
93,16,641.99,1400.41,554.26,47.19,139,Normal
93,17,642.4,1400.02,554.02,47.29,138,Normal
93,18,642.14,1405.49,554.59,47.34,137,Normal
93,19,642.19,1397.8,553.86,47.16,136,Normal
93,20,642.04,1400.46,554.37,47.32,135,Normal
93,21,642.15,1405.02,554.26,47.48,134,Normal
93,22,641.97,1398.5,554.37,47.26,133,Normal
93,23,642.46,1403.26,553.99,47.33,132,Normal
93,24,642.39,1397.71,554.46,47.26,131,Normal
93,25,642.35,1401.57,553.97,47.43,130,Normal
93,26,642.06,1397.36,554.77,47.08,129,Normal
93,27,642.31,1400.88,554.56,47.15,128,Normal
93,28,642.12,1398.04,554.42,47.22,127,Normal
93,29,641.66,1404.17,553.95,47.11,126,Normal
93,30,642.63,1401.9,554.28,47.27,125,Normal
93,31,642.45,1404.61,554.0,47.07,124,Normal
93,32,642.21,1405.31,554.2,47.15,123,Normal
93,33,642.05,1395.11,554.16,47.07,122,Normal
93,34,642.56,1386.29,554.26,47.28,121,Normal
93,35,642.0,1395.39,553.64,47.38,120,Normal
93,36,642.15,1395.64,554.0,47.07,119,Normal
93,37,642.19,1405.15,553.94,47.18,118,Normal
93,38,642.45,1400.04,553.71,47.37,117,Normal
93,39,642.21,1396.13,554.04,47.07,116,Normal
93,40,642.84,1403.31,554.06,47.27,115,Normal
93,41,642.03,1388.75,553.7,47.18,114,Normal
93,42,641.77,1402.11,554.06,47.2,113,Normal
93,43,642.66,1400.53,553.83,47.44,112,Normal
93,44,642.26,1403.01,553.39,47.19,111,Normal
93,45,642.1,1398.83,554.46,47.24,110,Normal
93,46,642.42,1403.45,554.48,47.4,109,Normal
93,47,642.22,1399.4,554.56,47.24,108,Normal
93,48,642.2,1397.15,554.21,47.23,107,Normal
93,49,642.67,1399.43,554.38,47.2,106,Normal
93,50,642.77,1398.31,553.63,47.26,105,Normal
93,51,642.24,1400.62,554.21,47.25,104,Normal
93,52,642.11,1403.76,554.1,47.41,103,Normal
93,53,642.89,1397.79,554.03,47.28,102,Normal
93,54,641.66,1402.01,554.14,47.57,101,Normal
93,55,641.95,1397.56,554.15,47.48,100,Normal
93,56,641.72,1403.0,554.77,47.2,99,Normal
93,57,642.16,1403.15,553.91,47.27,98,Normal
93,58,642.74,1402.02,554.14,47.32,97,Normal
93,59,642.16,1403.26,554.0,47.27,96,Normal
93,60,642.35,1406.37,554.01,47.45,95,Normal
93,61,642.25,1397.99,554.26,47.44,94,Normal
93,62,642.63,1396.84,554.18,47.47,93,Normal
93,63,642.13,1403.96,554.5,47.49,92,Normal
93,64,641.69,1404.9,554.37,47.31,91,Normal
93,65,641.82,1402.55,554.15,47.4,90,Normal
93,66,641.83,1400.57,554.15,47.37,89,Normal
93,67,642.6,1397.59,554.08,47.36,88,Normal
93,68,642.39,1404.64,554.17,47.34,87,Normal
93,69,642.33,1392.02,553.92,47.49,86,Normal
93,70,642.76,1401.75,553.67,47.47,85,Normal
93,71,642.45,1407.3,553.67,47.39,84,Normal
93,72,642.53,1403.15,554.19,47.37,83,Normal
93,73,642.34,1405.91,553.94,47.36,82,Normal
93,74,642.45,1402.48,553.43,47.43,81,Normal
93,75,642.48,1404.88,553.69,47.46,80,Normal
93,76,641.99,1399.16,553.82,47.42,79,Normal
93,77,642.73,1409.38,553.61,47.36,78,Normal
93,78,642.38,1403.96,553.76,47.27,77,Normal
93,79,642.5,1405.45,553.55,47.2,76,Normal
93,80,641.87,1406.25,553.93,47.37,75,Normal
93,81,642.51,1404.91,554.66,47.41,74,Normal
93,82,642.62,1404.35,553.69,47.44,73,Normal
93,83,642.2,1407.63,553.52,47.52,72,Normal
93,84,642.53,1405.63,553.5,47.4,71,Normal
93,85,642.54,1406.3,554.07,47.42,70,Normal
93,86,641.95,1408.57,553.66,47.54,69,Warning
93,87,642.64,1409.26,553.03,47.64,68,Warning
93,88,642.77,1405.07,553.34,47.37,67,Warning
93,89,642.46,1408.35,554.44,47.47,66,Warning
93,90,642.75,1401.07,553.83,47.54,65,Warning
93,91,642.07,1408.78,553.74,47.48,64,Warning
93,92,642.85,1398.35,553.33,47.59,63,Warning
93,93,642.83,1409.78,553.17,47.38,62,Warning
93,94,642.58,1407.43,553.37,47.64,61,Warning
93,95,642.86,1408.12,554.09,47.45,60,Warning
93,96,642.72,1397.82,553.95,47.61,59,Warning
93,97,642.52,1403.1,554.84,47.34,58,Warning
93,98,641.85,1409.43,554.11,47.64,57,Warning
93,99,642.34,1405.81,554.1,47.53,56,Warning
93,100,642.41,1406.68,553.11,47.51,55,Warning
93,101,642.78,1408.17,553.87,47.65,54,Warning
93,102,642.89,1402.03,553.29,47.54,53,Warning
93,103,642.44,1411.61,553.87,47.48,52,Warning
93,104,642.1,1405.31,553.75,47.56,51,Warning
93,105,642.47,1400.55,553.26,47.47,50,Warning
93,106,642.24,1413.02,552.98,47.5,49,Warning
93,107,642.7,1410.27,553.14,47.44,48,Warning
93,108,642.35,1409.36,553.28,47.43,47,Warning
93,109,642.82,1407.74,553.04,47.47,46,Warning
93,110,642.57,1414.9,552.9,47.71,45,Warning
93,111,642.35,1414.88,553.22,47.62,44,Warning
93,112,642.75,1407.51,553.76,47.42,43,Warning
93,113,642.2,1411.81,553.19,47.48,42,Warning
93,114,642.78,1418.45,552.85,47.49,41,Warning
93,115,642.24,1414.88,553.31,47.68,40,Warning
93,116,642.75,1412.31,553.5,47.59,39,Warning
93,117,643.11,1409.26,553.51,47.48,38,Warning
93,118,643.01,1415.0,552.8,47.76,37,Warning
93,119,642.94,1417.43,552.52,47.6,36,Warning
93,120,642.44,1412.49,553.29,47.63,35,Warning
93,121,643.1,1412.04,552.77,47.69,34,Warning
93,122,642.81,1409.63,552.94,47.67,33,Warning
93,123,642.63,1410.54,553.26,47.91,32,Warning
93,124,643.09,1413.49,553.64,47.62,31,Warning
93,125,642.82,1422.75,553.06,47.66,30,Warning
93,126,643.09,1415.7,552.74,47.73,29,Critical
93,127,642.25,1415.58,552.88,47.59,28,Critical
93,128,643.02,1421.63,552.58,47.67,27,Critical
93,129,643.09,1419.79,552.89,47.68,26,Critical
93,130,643.06,1416.36,552.38,47.84,25,Critical
93,131,643.19,1417.03,552.48,47.56,24,Critical
93,132,643.39,1414.52,552.76,47.89,23,Critical
93,133,642.9,1411.69,552.45,47.93,22,Critical
93,134,642.79,1418.44,552.59,47.73,21,Critical
93,135,643.62,1411.44,553.1,47.82,20,Critical
93,136,642.91,1415.21,552.7,47.71,19,Critical
93,137,643.42,1407.36,552.42,47.99,18,Critical
93,138,643.05,1418.14,552.26,47.86,17,Critical
93,139,643.24,1416.3,552.63,48.04,16,Critical
93,140,643.03,1423.6,552.1,47.89,15,Critical
93,141,643.73,1418.33,552.05,47.8,14,Critical
93,142,643.26,1421.15,551.58,47.93,13,Critical
93,143,642.8,1414.92,552.67,48.07,12,Critical
93,144,643.63,1426.94,551.88,47.81,11,Critical
93,145,643.27,1426.25,551.46,48.02,10,Critical
93,146,643.63,1418.61,551.84,48.11,9,Critical
93,147,644.09,1419.98,552.49,48.03,8,Critical
93,148,643.76,1424.21,552.03,48.06,7,Critical
93,149,643.56,1432.01,551.68,47.97,6,Critical
93,150,643.64,1422.98,551.82,48.16,5,Critical
93,151,643.43,1436.78,551.11,48.0,4,Critical
93,152,643.59,1426.5,551.54,48.12,3,Critical
93,153,643.77,1428.83,552.0,48.12,2,Critical
93,154,643.74,1438.41,550.8,48.14,1,Critical
93,155,643.45,1428.64,550.75,48.2,0,Critical
98,1,642.3,1404.55,554.16,47.25,155,Normal
98,2,642.13,1394.47,552.75,47.03,154,Normal
98,3,642.35,1396.33,555.45,47.22,153,Normal
98,4,641.8,1398.98,554.99,47.07,152,Normal
98,5,641.85,1397.87,554.04,47.1,151,Normal
98,6,642.46,1400.8,554.18,47.26,150,Normal
98,7,642.08,1405.97,554.72,47.21,149,Normal
98,8,642.1,1402.88,554.15,47.08,148,Normal
98,9,642.22,1393.89,554.81,47.15,147,Normal
98,10,642.07,1396.5,552.81,47.24,146,Normal
98,11,642.6,1401.37,554.39,47.09,145,Normal
98,12,641.87,1397.29,554.43,47.28,144,Normal
98,13,641.86,1396.26,554.91,47.46,143,Normal
98,14,642.74,1393.15,554.62,47.36,142,Normal
98,15,642.17,1399.3,554.09,47.15,141,Normal
98,16,642.71,1399.74,554.68,47.08,140,Normal
98,17,642.31,1396.08,554.07,47.14,139,Normal
98,18,642.25,1389.48,554.67,47.05,138,Normal
98,19,641.98,1401.22,553.62,47.22,137,Normal
98,20,642.54,1403.12,554.61,47.16,136,Normal
98,21,642.04,1391.4,554.69,47.04,135,Normal
98,22,641.79,1404.83,554.52,47.3,134,Normal
98,23,642.18,1392.01,553.9,47.25,133,Normal
98,24,642.49,1399.07,554.33,47.3,132,Normal
98,25,642.29,1399.04,553.75,47.18,131,Normal
98,26,642.05,1395.86,554.16,47.39,130,Normal
98,27,642.23,1397.2,554.44,47.12,129,Normal
98,28,641.65,1404.49,555.16,47.13,128,Normal
98,29,642.39,1395.46,553.99,47.24,127,Normal
98,30,641.85,1403.12,554.13,47.14,126,Normal
98,31,642.29,1395.81,554.19,47.26,125,Normal
98,32,642.43,1397.86,553.93,47.29,124,Normal
98,33,642.54,1395.59,554.26,47.2,123,Normal
98,34,641.97,1405.03,554.24,47.27,122,Normal
98,35,642.49,1394.32,554.38,47.31,121,Normal
98,36,642.05,1401.0,554.01,47.04,120,Normal
98,37,642.08,1397.06,554.57,47.35,119,Normal
98,38,642.19,1403.97,553.92,46.93,118,Normal
98,39,642.22,1395.37,555.23,47.22,117,Normal
98,40,642.18,1405.05,554.02,47.19,116,Normal
98,41,642.12,1397.44,555.03,47.17,115,Normal
98,42,642.49,1399.01,553.78,47.15,114,Normal
98,43,642.11,1401.16,554.18,47.54,113,Normal
98,44,642.7,1400.69,553.64,47.32,112,Normal
98,45,642.04,1402.79,554.24,47.12,111,Normal
98,46,642.26,1409.27,554.25,47.34,110,Normal
98,47,642.08,1391.23,554.49,47.17,109,Normal
98,48,642.02,1403.28,553.65,47.28,108,Normal
98,49,642.44,1399.16,554.09,47.31,107,Normal
98,50,642.61,1390.36,554.9,47.38,106,Normal
98,51,642.37,1397.87,553.86,47.37,105,Normal
98,52,641.94,1401.36,554.23,47.28,104,Normal
98,53,642.13,1406.78,553.9,47.43,103,Normal
98,54,641.98,1403.17,553.77,47.22,102,Normal
98,55,642.27,1395.14,554.31,47.35,101,Normal
98,56,642.07,1409.74,554.37,47.32,100,Normal
98,57,642.13,1395.44,554.43,47.17,99,Normal
98,58,642.54,1397.63,554.28,47.28,98,Normal
98,59,642.33,1396.07,554.89,47.19,97,Normal
98,60,642.2,1399.36,553.39,47.19,96,Normal
98,61,642.32,1404.77,553.82,47.29,95,Normal
98,62,642.11,1403.54,554.22,47.2,94,Normal
98,63,642.19,1403.92,553.84,47.52,93,Normal
98,64,642.32,1407.83,554.05,47.29,92,Normal
98,65,642.6,1401.02,554.45,47.31,91,Normal
98,66,642.65,1402.74,554.0,47.13,90,Normal
98,67,643.02,1403.9,554.28,47.29,89,Normal
98,68,642.3,1404.16,554.05,47.39,88,Normal
98,69,642.13,1403.12,553.98,47.23,87,Normal
98,70,642.64,1396.18,553.9,47.34,86,Normal
98,71,642.41,1401.42,553.64,47.37,85,Normal
98,72,642.38,1403.37,553.46,47.59,84,Normal
98,73,642.94,1402.19,554.45,47.28,83,Normal
98,74,642.57,1395.71,553.5,47.38,82,Normal
98,75,642.26,1401.72,554.12,47.16,81,Normal
98,76,642.16,1401.99,554.88,47.3,80,Normal
98,77,643.06,1400.95,554.2,47.4,79,Normal
98,78,642.74,1407.36,553.68,47.45,78,Normal
98,79,642.35,1401.75,554.17,47.48,77,Normal
98,80,642.18,1399.37,554.46,47.38,76,Normal
98,81,642.09,1405.73,553.43,47.53,75,Normal
98,82,642.53,1397.63,553.47,47.16,74,Normal
98,83,642.26,1408.3,553.93,47.34,73,Normal
98,84,642.24,1394.62,554.11,47.3,72,Normal
98,85,642.3,1399.72,554.08,47.56,71,Normal
98,86,642.95,1403.02,553.15,47.4,70,Normal
98,87,642.84,1405.9,553.82,47.44,69,Warning
98,88,642.92,1398.43,553.82,47.39,68,Warning
98,89,642.45,1403.63,554.14,47.4,67,Warning
98,90,642.26,1395.52,553.66,47.4,66,Warning
98,91,642.09,1409.03,553.78,47.51,65,Warning
98,92,642.84,1408.8,554.61,47.42,64,Warning
98,93,642.78,1410.56,553.94,47.5,63,Warning
98,94,641.95,1400.39,553.35,47.53,62,Warning
98,95,642.56,1407.67,553.79,47.61,61,Warning
98,96,642.27,1410.2,553.82,47.32,60,Warning
98,97,642.45,1398.2,554.3,47.47,59,Warning
98,98,642.69,1406.36,553.34,47.33,58,Warning
98,99,643.49,1406.57,553.36,47.48,57,Warning
98,100,642.52,1401.31,554.4,47.39,56,Warning
98,101,642.84,1403.4,553.55,47.59,55,Warning
98,102,642.78,1409.35,553.65,47.58,54,Warning
98,103,642.0,1408.18,553.81,47.52,53,Warning
98,104,642.66,1406.16,554.5,47.2,52,Warning
98,105,642.44,1406.41,553.6,47.58,51,Warning
98,106,642.49,1413.18,553.19,47.66,50,Warning
98,107,642.73,1409.88,553.48,47.37,49,Warning
98,108,642.66,1405.38,554.1,47.49,48,Warning
98,109,643.28,1407.74,553.41,47.6,47,Warning
98,110,642.85,1405.17,553.76,47.43,46,Warning
98,111,642.6,1408.17,552.65,47.62,45,Warning
98,112,642.54,1411.5,554.23,47.57,44,Warning
98,113,641.62,1410.84,552.93,47.6,43,Warning
98,114,642.89,1412.33,553.4,47.39,42,Warning
98,115,642.78,1405.91,552.91,47.58,41,Warning
98,116,642.41,1403.3,552.58,47.52,40,Warning
98,117,642.52,1415.13,552.96,47.6,39,Warning
98,118,643.49,1409.32,553.19,47.6,38,Warning
98,119,643.54,1408.58,552.31,47.6,37,Warning
98,120,642.25,1411.42,552.6,47.57,36,Warning
98,121,643.13,1408.53,552.63,47.69,35,Warning
98,122,643.46,1415.53,552.89,47.52,34,Warning
98,123,642.67,1411.25,553.1,47.67,33,Warning
98,124,642.52,1415.81,553.23,47.61,32,Warning
98,125,643.06,1412.43,553.02,47.71,31,Warning
98,126,642.92,1421.69,552.73,47.71,30,Warning
98,127,643.11,1417.98,553.28,47.82,29,Critical
98,128,643.27,1413.42,553.25,47.74,28,Critical
98,129,643.6,1411.23,553.2,47.79,27,Critical
98,130,643.14,1425.93,552.29,47.73,26,Critical
98,131,642.85,1414.73,552.53,47.85,25,Critical
98,132,642.42,1418.83,552.94,47.58,24,Critical
98,133,643.36,1420.22,552.73,47.79,23,Critical
98,134,643.45,1421.27,553.08,47.81,22,Critical
98,135,642.99,1416.37,552.5,47.92,21,Critical
98,136,642.78,1421.81,552.58,47.96,20,Critical
98,137,643.32,1416.92,553.14,47.93,19,Critical
98,138,643.21,1420.15,552.49,47.84,18,Critical
98,139,643.33,1413.42,552.67,48.1,17,Critical
98,140,643.43,1421.17,552.4,47.89,16,Critical
98,141,643.28,1424.33,551.96,47.84,15,Critical
98,142,643.59,1419.68,552.4,47.88,14,Critical
98,143,643.07,1430.24,551.72,47.98,13,Critical
98,144,643.61,1419.65,552.02,48.09,12,Critical
98,145,643.02,1425.81,551.73,47.87,11,Critical
98,146,642.88,1423.26,552.54,48.07,10,Critical
98,147,644.39,1419.19,551.93,48.07,9,Critical
98,148,643.35,1427.64,551.48,48.0,8,Critical
98,149,643.23,1420.38,552.01,47.92,7,Critical
98,150,643.25,1428.44,551.39,48.1,6,Critical
98,151,643.49,1430.65,551.49,47.98,5,Critical
98,152,643.7,1430.44,551.27,48.19,4,Critical
98,153,643.9,1424.08,552.29,48.23,3,Critical
98,154,643.68,1428.99,551.75,48.1,2,Critical
98,155,643.96,1424.95,551.84,48.23,1,Critical
98,156,643.02,1432.16,551.52,48.29,0,Critical
